-7	8	10	-23	16	2	2	0	16	-24	-24	26	19	-3	-6	7	-24	0	3	-1	7	26	25	-14	7	-24	-1	12	25	-19	-21	-2	6	12	-1	14	26	-18	-20	-4	0	8	6	-4	-25	1	4	1	-8	-34	12	-21	8	3	4	6	8	-23	-22	32	1	4	0	-1	6	-22	-21	33	3	4	0	-1	-23	30	26	4	-2	10	6	-24	2	10	0	21	26	-10	-13	-12	0	16	13	-12	-17	-8	-4	2	0	18	15	-16	-16	-10	-6	3	10	-10	-6	-23	-2	5	2	17
-27	33	41	-80	54	-3	-1	-1	52	-75	-73	73	50	-12	-22	34	-81	18	26	-9	34	71	71	-57	32	-79	-2	17	78	-73	-80	21	34	37	-2	14	79	-75	-83	23	5	-1	-8	22	-95	30	36	-9	-23	-99	40	-70	15	5	9	27	13	-67	-63	101	12	16	4	0	16	-68	-64	99	12	15	2	-5	-61	89	76	21	-6	32	14	-70	-7	28	8	46	87	-41	-55	-18	13	33	20	-19	-67	-11	1	0	14	30	17	-16	-72	-8	5	1	5	-10	2	-73	8	12	8	33
-5	6	8	-16	10	1	2	0	12	-18	-18	18	12	-1	-4	5	-18	0	2	1	4	18	19	-10	5	-18	0	7	18	-12	-15	-2	4	11	1	8	18	-10	-14	-4	0	6	3	-2	-16	-1	2	1	-6	-23	8	-14	4	2	4	4	6	-17	-16	22	1	4	0	-1	4	-16	-14	22	2	5	0	-2	-17	22	18	4	0	6	4	-18	2	8	2	13	18	-4	-9	-10	0	12	8	-8	-10	-8	-4	2	0	14	9	-10	-8	-12	-6	3	8	-8	-4	-16	-4	4	2	13
-1	3	1	-5	1	1	0	1	3	-6	-6	6	3	0	3	0	-6	1	-1	0	-1	6	5	-1	0	-6	0	3	6	-3	0	-3	-1	3	-1	5	5	-1	3	-5	0	3	6	-3	0	-3	-6	0	-3	-7	1	-4	0	2	0	1	2	-5	-6	6	0	0	4	-2	0	-4	-6	7	0	1	6	-1	-6	6	10	3	4	3	-4	-8	1	6	-2	6	4	0	5	-6	-1	4	8	-4	2	-4	-8	0	-2	6	11	-6	5	-6	-12	0	8	-4	-8	-6	-8	0	2	10
-8	8	8	-13	8	-4	-6	5	10	-7	-9	7	8	-2	0	8	-17	8	8	-4	8	5	3	-4	11	-9	0	-1	9	-10	-9	7	8	8	-4	1	5	-8	-4	9	2	-5	-2	8	-11	8	8	-14	-15	-14	6	-13	0	-4	-6	13	2	-7	-9	15	0	6	8	-8	1	-11	-13	19	-4	10	13	-5	-7	12	15	8	6	8	0	-23	-6	11	-4	9	5	0	4	1	2	3	6	0	-3	0	0	-14	-2	5	10	3	1	3	0	-22	3	2	0	-21	0	-12	-14	26
2	-6	-6	18	-9	-4	-2	2	-7	22	24	-26	-11	-1	-2	-5	19	0	-1	-2	-4	-25	-23	17	-2	20	4	-11	-19	14	12	1	-2	-7	2	-11	-21	15	13	2	7	-13	-16	3	11	0	0	7	1	31	-10	16	-6	-5	-3	-1	-4	21	23	-29	2	-6	-7	5	-3	19	21	-28	0	-4	-6	3	27	-32	-34	-6	-9	-11	-1	28	-6	-7	2	-15	-20	10	8	7	8	-18	-21	8	4	7	7	5	6	-18	-20	10	5	8	8	3	-26	10	11	31	8	6	8	-28
-5	6	8	-16	12	0	0	0	10	-17	-16	18	12	-1	-4	5	-18	0	2	1	5	18	18	-11	4	-16	1	8	18	-12	-15	-2	4	8	1	8	18	-12	-15	-2	0	8	4	-4	-16	-1	2	1	-5	-24	11	-14	6	1	2	4	4	-16	-14	22	1	4	0	-1	4	-16	-14	22	1	4	0	-2	-16	23	18	4	0	8	4	-18	0	6	2	13	18	-6	-10	-8	0	14	9	-10	-10	-8	-4	2	0	14	9	-10	-10	-8	-4	2	10	-12	-6	-15	-4	4	2	13
-1	3	1	-5	3	0	0	0	1	-5	-6	7	3	0	3	0	-6	1	-1	0	0	6	6	-3	-1	-5	-1	5	6	-3	0	-3	-1	1	-1	5	6	-3	0	-3	-1	5	9	-5	0	-3	-6	0	-1	-9	3	-4	2	1	0	0	0	-4	-6	7	0	0	4	-2	0	-4	-6	7	0	0	4	-1	-6	7	12	3	4	6	-4	-8	0	3	-2	6	5	-2	2	-4	-2	6	11	-6	2	-4	-8	0	-2	6	11	-6	2	-4	-8	0	11	-6	-12	-6	-8	0	2	10
-37	47	55	-111	71	-2	-4	2	69	-105	-107	106	69	-13	-20	47	-117	26	35	-11	47	101	97	-77	44	-109	-6	26	106	-97	-101	27	44	53	-8	26	104	-97	-99	28	1	6	5	29	-117	38	44	-30	-38	-145	55	-99	21	7	7	41	19	-96	-96	145	10	28	19	-13	20	-98	-98	146	8	29	21	-13	-95	133	125	35	9	50	15	-121	-6	47	2	70	111	-50	-58	-26	8	53	46	-25	-74	-18	-6	-19	6	53	47	-23	-73	-16	-6	-21	31	-15	-6	-128	0	-6	-14	87
0	2	0	-1	-2	0	0	0	-2	0	0	0	-2	1	4	-1	-2	2	-1	0	-2	0	1	0	-2	-1	1	0	0	2	4	-2	-2	0	1	0	0	2	4	-2	0	2	4	-2	7	-4	-7	0	0	0	0	0	-2	1	0	-1	-2	1	0	-1	0	0	4	-2	-2	1	0	-1	0	0	4	-2	0	0	4	5	6	2	-6	-3	-1	2	0	0	-1	2	5	-2	-1	2	5	-2	8	-4	-8	0	-1	2	5	-2	8	-4	-8	0	8	-4	-8	0	-12	0	3	6
0	-1	-2	8	-6	0	0	0	-6	6	6	-6	-6	3	5	-1	2	2	2	2	-1	-6	-6	2	-1	8	0	-4	-8	6	8	2	-1	-2	0	-4	-8	6	8	2	-2	0	2	2	11	2	-1	-10	0	6	-2	6	-3	-2	-2	0	-3	4	4	-6	-4	4	6	-6	-3	4	4	-6	-4	4	6	-7	2	-2	0	2	9	-1	-3	-6	2	-1	-2	-5	-10	5	8	5	-4	-1	2	5	12	4	0	-12	-4	-1	2	5	12	4	0	-12	6	4	0	-6	0	-18	-14	16
-3	2	1	2	0	2	-2	0	0	2	-2	0	0	0	2	2	-2	2	2	0	2	0	-4	1	2	2	-4	1	-4	2	4	2	2	0	-4	1	-4	1	5	2	-4	1	5	2	4	2	5	-12	-3	-3	0	0	0	0	-4	3	0	0	-4	3	-4	4	6	-10	0	0	-4	3	-4	3	7	-3	-4	3	7	2	6	3	3	-12	2	3	-6	3	-6	3	8	2	-6	3	8	2	8	1	3	-14	-6	3	8	2	8	2	2	-14	8	2	2	-14	3	-14	-22	21
31	-35	-38	67	-46	2	4	-2	-46	63	65	-63	-44	8	10	-30	80	-20	-24	6	-30	-61	-58	44	-30	65	3	-17	-64	56	57	-14	-30	-36	5	-17	-62	56	55	-15	-1	-5	-6	-15	67	-21	-24	26	32	93	-36	61	-12	-2	-1	-30	-12	59	60	-91	-3	-22	-19	18	-13	61	62	-92	-1	-23	-21	16	60	-84	-82	-27	-13	-35	-7	89	4	-35	2	-48	-63	23	24	19	-2	-38	-37	19	34	15	10	24	0	-38	-38	17	33	13	10	26	-28	13	10	87	6	16	21	-80
