-319	-163	-665	-100	-754	-580	43	-690	101	-20	-288	-683	-458	-537	-550	-464	-612	-20	-319	61	-356	-275	-795	-534	-712	-521	-596	-168	-446	-412	-438	-45	-272	-558	-434	-394	-308	-890	-457	-324	-652	-300	-531	-9	-555	-320	176	24	-310	-378	6	-520	-564	-710	-524	-482	-137	-625	-955	-798	-288	-318	-603	-238	-387	-472	-39	-325	-29	-444	-643	-445	-506	-94	99	198	-529	-508	-63	-563	-825	-248	-77	-248	29	-244	-3	-344	-568	-563	-416	-158	-844	-66	-454	-307	-396	-852	-36	-24	-287	-512	-403	-887	-28	-315	-593	-109	-162	-242	-588	-206	156	-35	-183	-500	212	-804	-16	-855
-38550	-19948	-77137	-15814	-92158	-74835	2925	-94816	14255	-2633	-46358	-79861	-61068	-71205	-61305	-51988	-82714	86	-41242	5642	-44564	-38935	-97597	-70806	-89079	-65462	-73539	-15663	-59446	-48499	-66470	-10897	-34570	-71715	-51926	-51071	-46873	-96863	-59190	-43841	-82826	-35769	-60316	-8452	-69993	-35472	21378	159	-42629	-44993	553	-70090	-66302	-91027	-65389	-59975	-22090	-84179	-114607	-88226	-38334	-43556	-67927	-31030	-42994	-64016	-6269	-45386	-5811	-55890	-79390	-56633	-58844	-13613	9067	20986	-57227	-59251	-6256	-76772	-108004	-18843	-8779	-41979	-3028	-36384	806	-42413	-65252	-64248	-56268	-21586	-104586	-454	-51164	-41417	-43309	-103898	2345	-4442	-41719	-73511	-43966	-109399	1353	-40092	-76479	-15149	-25197	-36690	-76979	-23826	10110	-6911	-18389	-62583	21058	-94412	-6566	-107981
-31299	-16190	-62541	-12908	-74844	-60865	2316	-77182	11578	-2188	-38024	-64745	-49627	-57942	-49549	-42150	-67370	47	-33614	4577	-36213	-31677	-79226	-57561	-72292	-53092	-59787	-12771	-48369	-39424	-54218	-8979	-28119	-58202	-42195	-41442	-38154	-78550	-48061	-35703	-67274	-29027	-48969	-6954	-56824	-28818	17298	89	-34738	-36596	564	-56994	-53663	-74032	-53098	-48775	-17955	-68621	-92950	-71454	-31265	-35407	-55162	-25175	-34874	-51979	-5123	-36945	-4853	-45371	-64501	-46045	-47710	-11143	7235	16945	-46342	-48134	-5028	-62417	-87807	-15077	-7080	-34329	-2712	-29524	728	-34385	-52954	-51961	-45786	-17504	-84932	-307	-41417	-33766	-34998	-84421	2004	-3581	-33900	-60003	-35468	-88936	1177	-32560	-62198	-12428	-20436	-29865	-62636	-19389	7984	-5602	-14889	-50869	17010	-76609	-5494	-87753
-32800	-16795	-65517	-13411	-78311	-63557	2532	-80599	11985	-2166	-39304	-67777	-51877	-60499	-52035	-44177	-70240	210	-35042	4766	-37845	-33238	-82872	-60079	-75662	-55626	-62505	-13234	-50609	-41096	-56582	-9382	-29472	-60896	-43906	-43456	-39882	-82200	-50239	-37200	-70406	-30363	-51112	-7262	-59497	-29977	18042	44	-36184	-38115	451	-59548	-56280	-77331	-55637	-50885	-18872	-71468	-97184	-74928	-32542	-37025	-57626	-26274	-36497	-54465	-5412	-38522	-4981	-47410	-67517	-48229	-49912	-11509	7674	17716	-48508	-50203	-5389	-65177	-91594	-16072	-7417	-35792	-2541	-31022	607	-35981	-55465	-54670	-47856	-18591	-88799	-396	-43309	-34998	-36900	-88137	1990	-3762	-35489	-62455	-37354	-92782	1110	-33999	-65049	-12731	-21373	-31274	-65309	-20092	8359	-5965	-15588	-53066	17789	-80106	-5713	-91723
-78662	-40462	-157118	-32334	-187990	-152771	5936	-193758	28873	-5381	-95159	-162585	-124562	-145427	-124504	-105952	-169032	304	-84353	11494	-90907	-79730	-198910	-144384	-181541	-133384	-150159	-32002	-121573	-98861	-136137	-22639	-70740	-146123	-105688	-104157	-95806	-197290	-120622	-89527	-168968	-72891	-122861	-17485	-142741	-72160	43298	142	-87109	-91760	1343	-143058	-134796	-185835	-133481	-122332	-45195	-172108	-233241	-179577	-78410	-88885	-138482	-63087	-87591	-130595	-12966	-92659	-12198	-113856	-162058	-115767	-119769	-27833	18192	42471	-116350	-120706	-12768	-156588	-220179	-38149	-17747	-86212	-6636	-74245	1696	-86317	-133060	-130743	-115004	-44308	-213221	-852	-103898	-84421	-88137	-211842	4941	-8980	-85130	-150504	-89211	-223095	2838	-81640	-156263	-30971	-51248	-75067	-157077	-48470	19882	-14195	-37379	-127564	42634	-192316	-13896	-220317
1844	918	3623	790	4399	3627	-118	4671	-683	114	2362	3730	2981	3475	2818	2420	4033	-53	2000	-234	2148	1922	4666	3412	4252	3135	3508	705	2898	2266	3347	600	1666	3452	2446	2474	2354	4468	2858	2131	3974	1688	2816	488	3342	1655	-999	25	2095	2110	-45	3404	3101	4408	3132	2870	1114	4100	5425	4079	1880	2121	3170	1499	1998	3116	305	2240	323	2686	3801	2721	2760	673	-391	-942	2613	2794	286	3748	5226	739	413	2161	230	1832	-61	2008	3083	2985	2749	1079	5007	-36	2345	2004	1990	4941	-216	208	2076	3671	2033	5243	-128	1899	3671	738	1273	1865	3724	1119	-342	367	815	2985	-937	4448	400	5186
-3332	-1737	-6678	-1371	-7976	-6455	249	-8192	1247	-228	-3986	-6924	-5308	-6145	-5330	-4491	-7149	9	-3548	486	-3862	-3373	-8443	-6150	-7714	-5676	-6354	-1317	-5141	-4196	-5743	-947	-2991	-6217	-4481	-4435	-4065	-8347	-5129	-3803	-7181	-3074	-5193	-764	-6073	-3037	1874	3	-3679	-3884	31	-6085	-5760	-7874	-5651	-5186	-1938	-7258	-9929	-7633	-3296	-3787	-5845	-2695	-3729	-5570	-555	-3926	-477	-4846	-6857	-4898	-5090	-1178	794	1826	-4944	-5107	-549	-6676	-9355	-1635	-768	-3626	-232	-3181	48	-3685	-5627	-5597	-4869	-1877	-9052	-24	-4442	-3581	-3762	-8980	208	-420	-3636	-6317	-3829	-9440	110	-3486	-6612	-1290	-2202	-3172	-6659	-2049	876	-616	-1588	-5418	1821	-8171	-542	-9344
-31659	-16203	-63213	-12994	-75674	-61499	2443	-78145	11603	-2047	-38166	-65384	-50257	-58588	-50142	-42565	-67966	311	-33877	4555	-36607	-32171	-80124	-58094	-73124	-53810	-60316	-12731	-49012	-39647	-54965	-9145	-28461	-58963	-42406	-42082	-38694	-79181	-48624	-36038	-68036	-29304	-49321	-7138	-57488	-28913	17452	27	-35003	-36768	453	-57617	-54341	-74829	-53746	-49136	-18308	-69175	-93892	-72194	-31470	-35817	-55602	-25436	-35183	-52715	-5211	-37373	-4823	-45892	-65227	-46585	-48231	-11148	7353	17073	-46710	-48449	-5198	-63120	-88655	-15240	-7174	-34783	-2561	-30154	627	-34781	-53501	-52742	-46352	-18005	-85830	-287	-41719	-33900	-35489	-85130	2076	-3636	-34474	-60581	-36054	-89716	1188	-32826	-62864	-12278	-20795	-30428	-63213	-19391	7944	-5789	-14956	-51256	17120	-77348	-5613	-88672
-55936	-28603	-111494	-23057	-133619	-108735	4194	-138065	20406	-3812	-68110	-115315	-88567	-103581	-88101	-75203	-120394	351	-60125	8135	-64621	-56893	-141318	-102611	-128970	-94743	-106813	-22762	-86655	-70180	-97257	-16373	-50406	-103825	-74985	-74059	-68302	-139956	-85711	-63723	-120125	-51780	-87212	-12613	-101435	-51183	30572	-9	-62066	-65180	1091	-101763	-95510	-132237	-94954	-86949	-32229	-122653	-165452	-127319	-55907	-63234	-98350	-44749	-62134	-92864	-9290	-65993	-8921	-80871	-115274	-82445	-84967	-19831	12717	29954	-82399	-85704	-9052	-111347	-156512	-26794	-12515	-61742	-5071	-52842	1285	-61223	-94535	-92658	-81929	-31681	-151511	-512	-73511	-60003	-62455	-150504	3671	-6317	-60581	-107492	-63085	-158591	2136	-57934	-111247	-22080	-36411	-53586	-111747	-34365	13624	-10144	-26441	-90616	30079	-136504	-10241	-156664
-33153	-17067	-66390	-13527	-79273	-64355	2648	-81635	12219	-2082	-39470	-68685	-52609	-61257	-52918	-44677	-70934	307	-35316	4790	-38328	-33498	-84073	-60794	-76707	-56481	-63066	-13329	-51156	-41524	-57205	-9305	-29670	-61877	-44520	-44120	-40380	-83201	-50993	-37644	-71230	-30767	-51810	-7250	-60209	-30423	18443	165	-36527	-38475	336	-60224	-57236	-78263	-56281	-51403	-19084	-72142	-98695	-75926	-32795	-37452	-58320	-26755	-36933	-55179	-5319	-39088	-4826	-48169	-68268	-48643	-50722	-11580	7910	18102	-49205	-50838	-5476	-66047	-92878	-16219	-7610	-36025	-2328	-31568	616	-36569	-56122	-55491	-48399	-18745	-89982	-403	-43966	-35468	-37354	-89211	2033	-3829	-36054	-63085	-38148	-93995	1187	-34415	-65682	-12752	-21877	-31759	-66123	-20358	8816	-5989	-15747	-53689	18156	-81200	-5570	-92825
-82840	-42609	-165476	-34053	-197997	-160946	6271	-204159	30419	-5634	-100223	-171205	-131226	-153224	-131119	-111562	-178010	374	-88829	12087	-95755	-83947	-209563	-152046	-191221	-140525	-158098	-33713	-128060	-104081	-143451	-23824	-74465	-153972	-111329	-109745	-100942	-207749	-127089	-94301	-177942	-76777	-129421	-18401	-150320	-76025	45614	182	-91744	-96608	1413	-150662	-141996	-195763	-140582	-128815	-47597	-181277	-245710	-189101	-82577	-93611	-145847	-66484	-92224	-137545	-13604	-97656	-12831	-119968	-170676	-121891	-126186	-29299	19167	44745	-122521	-127134	-13443	-164949	-231960	-40090	-18713	-90816	-6984	-78257	1819	-90930	-140142	-137675	-121151	-46664	-224603	-887	-109399	-88936	-92782	-223095	5243	-9440	-89716	-158591	-93995	-235034	3035	-85964	-164541	-32601	-54045	-79137	-165465	-51057	20975	-14937	-39334	-134339	44919	-202563	-14642	-232049
1041	537	2060	456	2499	2109	-77	2699	-401	50	1341	2126	1697	2017	1631	1371	2305	-45	1137	-130	1225	1070	2697	1944	2458	1809	1975	407	1649	1275	1931	309	914	2007	1430	1420	1356	2555	1662	1217	2254	992	1647	243	1884	993	-587	-21	1212	1193	-14	1925	1794	2509	1797	1619	619	2336	3154	2323	1074	1203	1816	890	1120	1773	123	1310	175	1566	2161	1517	1606	377	-237	-561	1507	1622	144	2142	3034	377	243	1223	131	1042	-62	1163	1760	1673	1559	581	2874	-28	1353	1177	1110	2838	-128	110	1188	2136	1187	3035	-124	1079	2078	437	783	1086	2148	651	-254	178	456	1706	-559	2549	209	2962
-30327	-15623	-60572	-12465	-72447	-58850	2265	-74626	11173	-2082	-36626	-62697	-48031	-56023	-48038	-40829	-65117	86	-32490	4416	-35038	-30703	-76670	-55684	-69987	-51410	-57872	-12293	-46803	-38115	-52405	-8691	-27249	-56324	-40748	-40142	-36919	-76028	-46499	-34497	-65146	-28082	-47329	-6745	-55038	-27817	16724	52	-33570	-35363	486	-55161	-51993	-71613	-51420	-47184	-17424	-66298	-89944	-69230	-30205	-34287	-53337	-24346	-33765	-50359	-4996	-35698	-4657	-43878	-62452	-44601	-46159	-10741	7050	16392	-44861	-46531	-4912	-60386	-84891	-14721	-6859	-33185	-2503	-28634	632	-33279	-51283	-50420	-44296	-17050	-82184	-315	-40092	-32560	-33999	-81640	1899	-3486	-32826	-57934	-34415	-85964	1079	-31524	-60190	-11934	-19767	-28899	-60545	-18694	7722	-5476	-14428	-49198	16459	-74132	-5296	-84911
-58083	-29729	-115885	-23874	-138776	-112774	4405	-143145	21175	-3949	-70393	-119889	-91931	-107395	-91713	-78177	-124866	340	-62337	8488	-67078	-59055	-146717	-106541	-133935	-98422	-110899	-23594	-89925	-72924	-100733	-16914	-52355	-107797	-77823	-76919	-70790	-145486	-88959	-66124	-124753	-53764	-90558	-13052	-105393	-53077	31809	-15	-64308	-67690	1051	-105634	-99336	-137209	-98599	-90247	-33474	-127160	-171854	-132417	-57905	-65631	-102169	-46426	-64613	-96453	-9709	-68395	-9130	-83950	-119682	-85616	-88291	-20542	13288	31188	-85716	-88951	-9476	-115554	-162374	-28121	-13007	-63888	-5047	-54845	1217	-63632	-98170	-96493	-85006	-32924	-157292	-593	-76479	-62198	-65049	-156263	3671	-6612	-62864	-111247	-65682	-164541	2078	-60190	-115532	-22788	-37731	-55520	-115923	-35649	14306	-10551	-27536	-94073	31300	-141811	-10481	-162635
-11464	-5962	-22840	-4779	-27360	-22291	758	-28182	4250	-915	-14182	-23657	-18088	-21197	-17979	-15450	-24777	-124	-12402	1707	-13249	-11585	-28901	-21103	-26386	-19295	-21998	-4765	-17663	-14508	-19823	-3340	-10326	-21152	-15519	-15019	-13934	-28792	-17528	-13072	-24608	-10624	-17957	-2545	-20760	-10613	6263	22	-12824	-13513	297	-20876	-19467	-27097	-19411	-17960	-6509	-25260	-33916	-26098	-11579	-12961	-20223	-9175	-12766	-18926	-1895	-13482	-1918	-16529	-23611	-16885	-17355	-4147	2578	6148	-16940	-17700	-1765	-22808	-32127	-5492	-2557	-12630	-1177	-10621	334	-12503	-19398	-18808	-16740	-6305	-31056	-109	-15149	-12428	-12731	-30971	738	-1290	-12278	-22080	-12752	-32601	437	-11934	-22788	-4760	-7362	-10802	-22957	-7172	2823	-2027	-5482	-18692	6189	-28010	-2086	-32126
-19041	-9794	-38071	-7815	-45523	-37048	1493	-47041	7045	-1184	-22811	-39384	-30283	-35283	-30335	-25598	-40837	224	-20307	2712	-22037	-19282	-48327	-34971	-44099	-32472	-36207	-7597	-29423	-23788	-33030	-5386	-17023	-35602	-25580	-25386	-23328	-47637	-29358	-21663	-40932	-17680	-29725	-4232	-34574	-17478	10609	87	-21066	-22056	183	-34646	-32845	-45001	-32346	-29531	-11011	-41502	-56713	-43486	-18892	-21563	-33422	-15427	-21147	-31767	-3017	-22544	-2802	-27718	-39212	-27922	-29108	-6677	4526	10367	-28165	-29201	-3110	-38042	-53478	-9122	-4376	-20831	-1412	-18225	396	-21005	-32200	-31776	-27842	-10774	-51725	-162	-25197	-20436	-21373	-51248	1273	-2202	-20795	-36411	-21877	-54045	783	-19767	-37731	-7362	-12704	-18356	-38051	-11693	4990	-3455	-8975	-30857	10387	-46595	-3244	-53357
-27934	-14219	-55723	-11464	-66762	-54308	2191	-69064	10169	-1764	-33733	-57603	-44332	-51757	-44151	-37525	-60003	361	-29915	4008	-32283	-28451	-70690	-51204	-64500	-47480	-53213	-11236	-43327	-34918	-48641	-8140	-25140	-52029	-37341	-37163	-34196	-69790	-42892	-31807	-60014	-25863	-43489	-6320	-50700	-25467	15329	0	-30896	-32388	429	-50821	-47879	-66043	-47467	-43292	-16194	-61083	-82737	-63613	-27787	-31593	-49036	-22406	-31000	-46512	-4611	-33016	-4314	-40478	-57569	-41140	-42526	-9818	6437	14998	-41133	-42698	-4602	-55669	-78183	-13374	-6291	-30812	-2331	-26639	572	-30660	-47196	-46484	-40949	-15972	-75704	-242	-36690	-29865	-31274	-75067	1865	-3172	-30428	-53586	-31759	-79137	1086	-28899	-55520	-10802	-18356	-26954	-55767	-17056	6874	-5119	-13144	-45164	15041	-68177	-5060	-78234
-58343	-29982	-116480	-23999	-139427	-113342	4398	-143820	21414	-3969	-70672	-120528	-92437	-107930	-92264	-78523	-125409	285	-62584	8499	-67433	-59180	-147534	-107103	-134648	-98941	-111349	-23702	-90229	-73292	-101125	-16850	-52476	-108421	-78351	-77291	-71127	-146199	-89478	-66441	-125340	-54039	-91071	-13040	-105880	-53479	32095	82	-64629	-68022	1010	-106141	-99937	-137884	-98995	-90729	-33560	-127719	-172937	-133090	-58171	-65956	-102660	-46799	-64922	-96902	-9623	-68785	-9071	-84459	-120204	-85886	-88812	-20658	13450	31457	-86206	-89485	-9465	-116195	-163358	-28167	-13155	-64052	-4980	-55138	1270	-64006	-98652	-96928	-85352	-32912	-158136	-588	-76979	-62636	-65309	-157077	3724	-6659	-63213	-111747	-66123	-165465	2148	-60545	-115923	-22957	-38051	-55767	-116558	-35920	14646	-10540	-27682	-94600	31580	-142593	-10373	-163424
-17953	-9329	-35916	-7400	-42935	-34902	1319	-44202	6663	-1287	-21785	-37178	-28443	-33201	-28464	-24216	-38625	-36	-19273	2646	-20772	-18110	-45459	-33020	-41461	-30439	-34312	-7370	-27691	-22657	-30994	-5098	-16110	-33362	-24268	-23734	-21833	-45157	-27566	-20468	-38573	-16665	-28149	-3930	-32586	-16587	9944	82	-19923	-21038	332	-32672	-30805	-42452	-30442	-28007	-10254	-39347	-53379	-41055	-17939	-20293	-31692	-14450	-20040	-29766	-2921	-21166	-2771	-26029	-36987	-26385	-27390	-6397	4175	9762	-26652	-27666	-2871	-35781	-50368	-8710	-4074	-19609	-1533	-16870	432	-19735	-30405	-29806	-26231	-9968	-48739	-206	-23826	-19389	-20092	-48470	1119	-2049	-19391	-34365	-20358	-51057	651	-18694	-35649	-7172	-11693	-17056	-35920	-11180	4673	-3188	-8574	-29214	9802	-43995	-3099	-50334
7299	3992	14886	2941	17547	14215	-621	17864	-2893	450	8315	15452	11650	13472	12133	9958	15477	49	7655	-1076	8491	7097	18816	13485	17128	12629	13822	2980	11065	9265	12250	1689	6343	13868	10124	9775	8782	18707	11414	8273	15724	6902	11700	1334	13317	6995	-4343	-240	7986	8558	63	13239	13038	17238	12375	11387	4062	15718	22363	17110	7119	8234	13032	6128	8257	12145	970	8648	797	10829	15016	10524	11494	2518	-1993	-4309	11232	11444	1178	14629	20749	3747	1823	7499	191	6935	-156	8273	12484	12452	10541	3843	20056	156	10110	7984	8359	19882	-342	876	7944	13624	8816	20975	-254	7722	14306	2823	4990	6874	14646	4673	-2624	1191	3587	11982	-4318	18234	826	20523
-5318	-2654	-10554	-2178	-12664	-10269	400	-13085	1901	-339	-6414	-10901	-8416	-9791	-8334	-7121	-11389	82	-5682	749	-6124	-5464	-13359	-9713	-12210	-8989	-10123	-2089	-8238	-6599	-9246	-1605	-4819	-9827	-7012	-7048	-6514	-13176	-8111	-6017	-11405	-4876	-8170	-1265	-9638	-4752	2871	-50	-5865	-6123	74	-9672	-9037	-12522	-9016	-8217	-3119	-11573	-15608	-12037	-5279	-6015	-9247	-4214	-5874	-8862	-929	-6230	-845	-7636	-10933	-7850	-7999	-1860	1207	2793	-7741	-8049	-892	-10564	-14766	-2559	-1182	-5904	-447	-5090	73	-5785	-8946	-8832	-7781	-3109	-14332	-35	-6911	-5602	-5965	-14195	367	-616	-5789	-10144	-5989	-14937	178	-5476	-10551	-2027	-3455	-5119	-10540	-3188	1191	-1034	-2484	-8550	2798	-12883	-1008	-14834
-13880	-7168	-27748	-5690	-33151	-26900	1038	-34060	5109	-974	-16721	-28728	-21934	-25590	-22007	-18722	-29766	-8	-14870	2045	-16025	-14016	-35063	-25464	-32009	-23496	-26502	-5672	-21381	-17484	-23883	-3948	-12472	-25731	-18669	-18324	-16819	-34889	-21243	-15761	-29800	-12857	-21697	-3036	-25179	-12761	7645	41	-15341	-16223	235	-25211	-23795	-32744	-23517	-21607	-7927	-30319	-41160	-31747	-13812	-15660	-24460	-11119	-15483	-22992	-2289	-16285	-2131	-20053	-28579	-20409	-21133	-4911	3234	7520	-20590	-21320	-2248	-27573	-38798	-6828	-3139	-15106	-1126	-13022	284	-15223	-23495	-23087	-20237	-7768	-37591	-183	-18389	-14889	-15588	-37379	815	-1588	-14956	-26441	-15747	-39334	456	-14428	-27536	-5482	-8975	-13144	-27682	-8574	3587	-2484	-6650	-22519	7561	-33954	-2398	-38839
-47374	-24387	-94603	-19486	-113187	-91980	3537	-116636	17418	-3272	-57338	-97900	-75015	-87557	-74965	-63794	-101793	141	-50799	6915	-54742	-47993	-119762	-86976	-109308	-80293	-90435	-19255	-73165	-59545	-81946	-13625	-42592	-87968	-63666	-62692	-57694	-118780	-72633	-53911	-101753	-43881	-73965	-10542	-85960	-43463	26085	81	-52482	-55269	809	-86167	-81153	-111901	-80349	-73710	-27208	-103646	-140457	-108118	-47236	-53546	-83364	-38005	-52742	-78642	-7809	-55784	-7346	-68546	-97575	-69700	-72088	-16786	10961	25573	-70051	-72704	-7664	-94317	-132611	-22952	-10694	-51912	-4003	-44695	1024	-51965	-80117	-78695	-69233	-26640	-128397	-500	-62583	-50869	-53066	-127564	2985	-5418	-51256	-90616	-53689	-134339	1706	-49198	-94073	-18692	-30857	-45164	-94600	-29214	11982	-8550	-22519	-76860	25682	-115799	-8350	-132666
15805	8220	31694	6465	37807	30700	-1227	38866	-5882	1054	18881	32809	25062	29201	25255	21339	33849	-38	16867	-2312	18286	15887	40109	29029	36581	26897	30113	6433	24329	19893	27185	4379	14119	29483	21351	20972	19193	39798	24316	17965	33961	14693	24802	3391	28705	14614	-8827	-124	17448	18442	-193	28715	27301	37330	26805	24587	9021	34458	47149	36267	15678	17849	27891	12785	17653	26241	2507	18629	2307	22978	32548	23166	24218	5558	-3783	-8683	23552	24343	2567	31490	44355	7758	3641	17101	1139	14938	-334	17448	26794	26408	23047	8802	42944	212	21058	17010	17789	42634	-937	1821	17120	30079	18156	44919	-559	16459	31300	6189	10387	15041	31580	9802	-4318	2798	7561	25682	-8726	38795	2601	44285
-71422	-36753	-142740	-29312	-170714	-138684	5448	-175895	26234	-4825	-86157	-147696	-113136	-132018	-113208	-96223	-153339	330	-76502	10427	-82547	-72331	-180698	-131064	-164890	-121200	-136260	-29029	-110351	-89737	-123519	-20460	-64178	-132781	-95965	-94645	-86952	-179189	-109566	-81258	-153419	-66187	-111583	-15820	-129628	-65526	39382	176	-79000	-83264	1151	-129859	-122552	-168724	-121188	-111022	-41030	-156133	-211922	-163166	-71091	-80690	-125750	-57332	-79558	-118596	-11727	-84136	-10954	-103443	-147130	-105062	-108854	-25214	16602	38648	-105725	-109590	-11634	-142180	-199932	-34718	-16167	-78132	-5846	-67493	1503	-78445	-120839	-118869	-104399	-40248	-193641	-804	-94412	-76609	-80106	-192316	4448	-8171	-77348	-136504	-81200	-202563	2549	-74132	-141811	-28010	-46595	-68177	-142593	-43995	18234	-12883	-33954	-115799	38795	-174700	-12507	-200028
-5214	-2515	-10220	-2176	-12399	-10128	365	-12953	1760	-373	-6641	-10530	-8190	-9682	-7865	-6947	-11331	94	-5710	755	-5989	-5474	-12978	-9486	-11857	-8689	-10018	-2145	-8215	-6484	-9301	-1761	-4827	-9507	-6807	-6839	-6420	-12840	-7861	-5951	-11159	-4759	-7979	-1318	-9405	-4611	2641	-119	-5833	-6050	219	-9488	-8593	-12335	-8866	-8070	-3062	-11589	-15003	-11621	-5304	-5885	-9089	-4005	-5713	-8617	-991	-6126	-1036	-7385	-10769	-7814	-7714	-1872	1006	2576	-7435	-7854	-850	-10293	-14392	-2381	-1063	-6044	-724	-4889	131	-5550	-8749	-8445	-7720	-3118	-13969	-16	-6566	-5494	-5713	-13896	400	-542	-5613	-10241	-5570	-14642	209	-5296	-10481	-2086	-3244	-5060	-10373	-3099	826	-1008	-2398	-8350	2601	-12507	-1246	-14556
-81868	-42007	-163444	-33639	-195614	-158967	6203	-201711	29983	-5540	-99008	-169099	-129654	-151362	-129489	-110205	-175875	439	-87767	11925	-94589	-83068	-206962	-150205	-188894	-138821	-156223	-33224	-126590	-102778	-141808	-23647	-73655	-152077	-109838	-108454	-99772	-205135	-125510	-93157	-175841	-75813	-127730	-18288	-148551	-74963	44995	89	-90623	-95385	1381	-148882	-140228	-193395	-138925	-127237	-47115	-179079	-242581	-186772	-81568	-92519	-144006	-65613	-91093	-135966	-13535	-96441	-12710	-118455	-168654	-120518	-124579	-28934	18897	44116	-120946	-125491	-13326	-162958	-229056	-39637	-18449	-89834	-6905	-77385	1729	-89791	-138429	-136077	-119729	-46268	-221834	-855	-107981	-87753	-91723	-220317	5186	-9344	-88672	-156664	-92825	-232049	2962	-84911	-162635	-32126	-53357	-78234	-163424	-50334	20523	-14834	-38839	-132666	44285	-200028	-14556	-229244
